iteration,question_id,correct_answer,final_answer,score,num_chains_generated,total_tokens_generated,window_size,individual_answers_str,correct_answer_in_chains
27,aqua_rat_test_26,C,C,1,2,1269,2,"['C', 'C']",True
28,aqua_rat_test_27,A,A,1,2,2402,2,"['A', 'A']",True
29,aqua_rat_test_28,B,B,1,2,1558,2,"['B', 'B']",True
30,aqua_rat_test_29,A,A,1,2,1656,2,"['A', 'A']",True
31,aqua_rat_test_30,B,B,1,2,1558,2,"['B', 'B']",True
32,aqua_rat_test_31,A,A,1,2,1467,2,"['A', 'A']",True
33,aqua_rat_test_32,B,A,0,1,8467,2,['A'],False
34,aqua_rat_test_33,B,B,1,2,1325,2,"['B', 'B']",True
35,aqua_rat_test_34,B,B,1,2,1755,2,"['B', 'B']",True
36,aqua_rat_test_35,A,A,1,2,1433,2,"['A', 'A']",True
37,aqua_rat_test_36,D,D,1,2,2412,2,"['D', 'D']",True
38,aqua_rat_test_37,A,A,1,2,2267,2,"['A', 'A']",True
39,aqua_rat_test_38,D,D,1,2,1584,2,"['D', 'D']",True
40,aqua_rat_test_39,A,A,1,2,4060,2,"['A', 'A']",True
41,aqua_rat_test_40,A,A,1,2,6127,2,"['A', 'A']",True
42,aqua_rat_test_41,A,A,1,2,5193,2,"['A', 'A']",True
43,aqua_rat_test_42,C,C,1,2,1406,2,"['C', 'C']",True
44,aqua_rat_test_43,A,A,1,2,2667,2,"['A', 'A']",True
45,aqua_rat_test_44,B,B,1,2,1752,2,"['B', 'B']",True
46,aqua_rat_test_45,B,B,1,2,2594,2,"['B', 'B']",True
47,aqua_rat_test_46,E,E,1,2,1586,2,"['E', 'E']",True
48,aqua_rat_test_47,A,A,1,2,1707,2,"['A', 'A']",True
49,aqua_rat_test_48,D,D,1,2,8888,2,"['D', 'D']",True
50,aqua_rat_test_49,B,B,1,2,1131,2,"['B', 'B']",True
51,aqua_rat_test_50,C,C,1,2,2467,2,"['C', 'C']",True
52,aqua_rat_test_51,C,C,1,2,2011,2,"['C', 'C']",True
53,aqua_rat_test_52,B,B,1,2,1832,2,"['B', 'B']",True
54,aqua_rat_test_53,A,A,1,2,1353,2,"['A', 'A']",True
55,aqua_rat_test_54,D,C,0,2,14715,2,"['D', 'C']",True
56,aqua_rat_test_55,A,A,1,2,1729,2,"['A', 'A']",True
57,aqua_rat_test_56,A,A,1,2,10798,2,"['A', 'A']",True
58,aqua_rat_test_57,D,D,1,2,1906,2,"['D', 'D']",True
59,aqua_rat_test_58,D,D,1,2,4169,2,"['D', 'D']",True
60,aqua_rat_test_59,C,C,1,2,21741,2,"['C', 'C']",True
61,aqua_rat_test_60,E,E,1,2,2830,2,"['E', 'E']",True
62,aqua_rat_test_61,D,D,1,2,2782,2,"['D', 'D']",True
63,aqua_rat_test_62,B,B,1,2,1965,2,"['B', 'B']",True
64,aqua_rat_test_63,C,C,1,2,1711,2,"['C', 'C']",True
65,aqua_rat_test_64,D,B,0,2,1725,2,"['B', 'B']",False
66,aqua_rat_test_65,C,C,1,2,2057,2,"['C', 'C']",True
67,aqua_rat_test_66,C,C,1,2,2693,2,"['C', 'C']",True
68,aqua_rat_test_67,B,C,0,2,9451,2,"['C', 'B']",True
69,aqua_rat_test_68,A,A,1,2,4956,2,"['A', 'A']",True
70,aqua_rat_test_69,C,C,1,2,22000,2,"['E', 'C']",True
71,aqua_rat_test_70,C,C,1,2,1530,2,"['C', 'C']",True
72,aqua_rat_test_71,A,A,1,2,2228,2,"['A', 'A']",True
73,aqua_rat_test_72,B,B,1,2,847,2,"['B', 'B']",True
74,aqua_rat_test_73,B,B,1,2,985,2,"['B', 'B']",True
75,aqua_rat_test_74,E,E,1,2,3944,2,"['E', 'E']",True
76,aqua_rat_test_75,C,C,1,2,2428,2,"['C', 'C']",True
77,aqua_rat_test_76,E,E,1,2,1892,2,"['E', 'E']",True
78,aqua_rat_test_77,B,B,1,2,9397,2,"['B', 'B']",True
79,aqua_rat_test_78,A,A,1,2,2710,2,"['A', 'A']",True
80,aqua_rat_test_79,D,D,1,2,4061,2,"['D', 'D']",True
81,aqua_rat_test_80,B,B,1,2,3949,2,"['B', 'B']",True
82,aqua_rat_test_81,A,A,1,2,1215,2,"['A', 'A']",True
83,aqua_rat_test_82,A,A,1,2,13195,2,"['A', 'A']",True
84,aqua_rat_test_83,A,A,1,2,3535,2,"['A', 'A']",True
85,aqua_rat_test_84,A,A,1,2,1517,2,"['A', 'A']",True
86,aqua_rat_test_85,A,A,1,2,5385,2,"['A', 'A']",True
87,aqua_rat_test_86,E,E,1,2,4738,2,"['E', 'E']",True
88,aqua_rat_test_87,B,B,1,2,1260,2,"['B', 'B']",True
89,aqua_rat_test_88,B,B,1,2,4297,2,"['B', 'B']",True
90,aqua_rat_test_89,B,B,1,2,4196,2,"['B', 'B']",True
91,aqua_rat_test_90,B,B,1,2,2709,2,"['B', 'B']",True
92,aqua_rat_test_91,B,B,1,2,2021,2,"['B', 'B']",True
93,aqua_rat_test_92,A,A,1,2,1749,2,"['A', 'A']",True
94,aqua_rat_test_93,D,D,1,2,2672,2,"['D', 'D']",True
95,aqua_rat_test_94,A,A,1,2,1703,2,"['A', 'A']",True
96,aqua_rat_test_95,A,A,1,2,3243,2,"['A', 'A']",True
97,aqua_rat_test_96,C,C,1,2,1324,2,"['C', 'C']",True
98,aqua_rat_test_97,E,E,1,2,1772,2,"['E', 'E']",True
99,aqua_rat_test_98,D,D,1,2,1519,2,"['D', 'D']",True
100,aqua_rat_test_99,E,E,1,2,1330,2,"['E', 'E']",True
101,aqua_rat_test_100,A,A,1,2,1090,2,"['A', 'A']",True
102,aqua_rat_test_101,C,C,1,2,4715,2,"['C', 'C']",True
103,aqua_rat_test_102,D,D,1,2,2700,2,"['D', 'D']",True
104,aqua_rat_test_103,E,E,1,2,1905,2,"['E', 'E']",True
105,aqua_rat_test_104,A,E,0,2,3342,2,"['E', 'E']",False
106,aqua_rat_test_105,B,B,1,2,3289,2,"['B', 'B']",True
107,aqua_rat_test_106,D,E,0,2,21859,2,"['E', 'E']",False
108,aqua_rat_test_107,B,B,1,2,2330,2,"['B', 'B']",True
109,aqua_rat_test_108,D,D,1,2,3736,2,"['D', 'D']",True
110,aqua_rat_test_109,B,B,1,2,3238,2,"['B', 'B']",True
111,aqua_rat_test_110,A,A,1,2,2950,2,"['A', 'A']",True
112,aqua_rat_test_111,D,D,1,2,1776,2,"['D', 'D']",True
113,aqua_rat_test_112,C,D,0,2,13089,2,"['D', 'D']",False
114,aqua_rat_test_113,D,D,1,2,1682,2,"['D', 'D']",True
115,aqua_rat_test_114,D,C,0,2,9971,2,"['C', 'C']",False
116,aqua_rat_test_115,C,C,1,2,14086,2,"['C', 'C']",True
117,aqua_rat_test_116,B,B,1,2,7744,2,"['B', 'B']",True
118,aqua_rat_test_117,C,E,0,2,22245,2,"['E', 'A']",False
119,aqua_rat_test_118,A,A,1,2,7055,2,"['A', 'A']",True
120,aqua_rat_test_119,D,D,1,2,1257,2,"['D', 'D']",True
121,aqua_rat_test_120,E,E,1,2,2166,2,"['E', 'E']",True
122,aqua_rat_test_121,B,B,1,2,1025,2,"['B', 'B']",True
123,aqua_rat_test_122,A,A,1,2,9788,2,"['E', 'A']",True
124,aqua_rat_test_123,A,A,1,2,1911,2,"['A', 'A']",True
125,aqua_rat_test_124,E,B,0,2,2581,2,"['B', 'B']",False
126,aqua_rat_test_125,A,A,1,2,17209,2,"['A', 'A']",True
127,aqua_rat_test_126,B,D,0,2,8526,2,"['D', 'D']",False
128,aqua_rat_test_127,D,D,1,2,1573,2,"['D', 'D']",True
129,aqua_rat_test_128,B,B,1,2,3157,2,"['B', 'B']",True
130,aqua_rat_test_129,D,D,1,2,1471,2,"['D', 'D']",True
131,aqua_rat_test_130,A,A,1,2,1566,2,"['A', 'A']",True
132,aqua_rat_test_131,C,C,1,2,2442,2,"['C', 'C']",True
133,aqua_rat_test_132,B,B,1,2,12991,2,"['B', 'B']",True
134,aqua_rat_test_133,E,E,1,2,1169,2,"['E', 'E']",True
135,aqua_rat_test_134,C,C,1,2,1949,2,"['C', 'C']",True
136,aqua_rat_test_135,D,D,1,2,4477,2,"['D', 'D']",True
137,aqua_rat_test_136,C,C,1,2,4063,2,"['C', 'C']",True
138,aqua_rat_test_137,E,E,1,2,1492,2,"['E', 'E']",True
139,aqua_rat_test_138,C,C,1,2,1226,2,"['C', 'C']",True
140,aqua_rat_test_139,E,D,0,2,11759,2,"['D', 'D']",False
141,aqua_rat_test_140,E,E,1,2,2391,2,"['E', 'E']",True
142,aqua_rat_test_141,B,B,1,2,4966,2,"['B', 'B']",True
143,aqua_rat_test_142,B,B,1,2,1504,2,"['B', 'B']",True
144,aqua_rat_test_143,E,E,1,2,3231,2,"['E', 'E']",True
145,aqua_rat_test_144,D,D,1,2,1875,2,"['D', 'D']",True
146,aqua_rat_test_145,E,E,1,2,1538,2,"['E', 'E']",True
147,aqua_rat_test_146,B,B,1,2,4675,2,"['B', 'B']",True
148,aqua_rat_test_147,A,A,1,2,687,2,"['A', 'A']",True
149,aqua_rat_test_148,A,A,1,2,1643,2,"['A', 'A']",True
150,aqua_rat_test_149,D,D,1,2,5788,2,"['D', 'D']",True
151,aqua_rat_test_150,B,B,1,2,1927,2,"['B', 'B']",True
152,aqua_rat_test_151,E,E,1,2,2110,2,"['E', 'E']",True
153,aqua_rat_test_152,C,E,0,2,5279,2,"['E', 'E']",False
154,aqua_rat_test_153,D,D,1,2,1672,2,"['D', 'D']",True
155,aqua_rat_test_154,C,C,1,2,3773,2,"['C', 'C']",True
156,aqua_rat_test_155,E,E,1,2,3283,2,"['E', 'E']",True
157,aqua_rat_test_156,D,D,1,2,1374,2,"['D', 'D']",True
158,aqua_rat_test_157,D,D,1,2,6937,2,"['D', 'D']",True
159,aqua_rat_test_158,B,B,1,2,1904,2,"['B', 'B']",True
160,aqua_rat_test_159,C,B,0,2,17555,2,"['B', 'B']",False
161,aqua_rat_test_160,D,D,1,2,5697,2,"['D', 'D']",True
162,aqua_rat_test_161,B,B,1,2,2615,2,"['B', 'B']",True
163,aqua_rat_test_162,A,A,1,2,5136,2,"['A', 'A']",True
164,aqua_rat_test_163,D,D,1,2,1530,2,"['D', 'D']",True
165,aqua_rat_test_164,C,C,1,2,6936,2,"['C', 'C']",True
166,aqua_rat_test_165,B,E,0,2,19635,2,"['E', 'E']",False
167,aqua_rat_test_166,C,C,1,2,1217,2,"['C', 'C']",True
168,aqua_rat_test_167,A,A,1,2,1562,2,"['A', 'A']",True
169,aqua_rat_test_168,A,A,1,2,1919,2,"['A', 'A']",True
170,aqua_rat_test_169,A,A,1,2,3759,2,"['A', 'A']",True
171,aqua_rat_test_170,E,E,1,2,2736,2,"['E', 'E']",True
172,aqua_rat_test_171,E,E,1,2,2022,2,"['E', 'E']",True
173,aqua_rat_test_172,E,B,0,2,28533,2,"['B', 'D']",False
174,aqua_rat_test_173,C,C,1,2,12245,2,"['C', 'C']",True
175,aqua_rat_test_174,D,D,1,2,1531,2,"['D', 'D']",True
176,aqua_rat_test_175,B,B,1,2,2511,2,"['B', 'B']",True
177,aqua_rat_test_176,D,D,1,2,31144,2,"['D', 'D']",True
178,aqua_rat_test_177,D,D,1,2,1660,2,"['D', 'D']",True
179,aqua_rat_test_178,C,C,1,2,2512,2,"['C', 'C']",True
180,aqua_rat_test_179,B,B,1,2,2755,2,"['B', 'B']",True
181,aqua_rat_test_180,D,D,1,2,1675,2,"['D', 'D']",True
182,aqua_rat_test_181,A,A,1,2,2072,2,"['A', 'A']",True
183,aqua_rat_test_182,A,E,0,2,14305,2,"['E', 'E']",False
184,aqua_rat_test_183,D,D,1,2,1248,2,"['D', 'D']",True
185,aqua_rat_test_184,D,E,0,2,12655,2,"['E', 'E']",False
186,aqua_rat_test_185,D,D,1,2,3282,2,"['D', 'D']",True
187,aqua_rat_test_186,D,D,1,2,4145,2,"['D', 'D']",True
188,aqua_rat_test_187,A,E,0,2,14219,2,"['E', 'E']",False
189,aqua_rat_test_188,D,C,0,2,1689,2,"['C', 'D']",True
190,aqua_rat_test_189,B,B,1,2,1475,2,"['B', 'B']",True
191,aqua_rat_test_190,E,E,1,2,3936,2,"['E', 'E']",True
192,aqua_rat_test_191,B,B,1,2,3235,2,"['B', 'B']",True
193,aqua_rat_test_192,B,B,1,2,2545,2,"['B', 'B']",True
194,aqua_rat_test_193,D,E,0,2,11000,2,"['E', 'E']",False
195,aqua_rat_test_194,B,B,1,2,2179,2,"['B', 'B']",True
196,aqua_rat_test_195,A,A,1,2,1806,2,"['A', 'A']",True
197,aqua_rat_test_196,B,B,1,2,10507,2,"['B', 'B']",True
198,aqua_rat_test_197,C,C,1,2,5506,2,"['C', 'C']",True
199,aqua_rat_test_198,C,C,1,2,4156,2,"['C', 'C']",True
200,aqua_rat_test_199,A,E,0,2,10980,2,"['E', 'E']",False
201,aqua_rat_test_200,B,B,1,2,4941,2,"['B', 'B']",True
202,aqua_rat_test_201,C,C,1,2,3791,2,"['C', 'C']",True
203,aqua_rat_test_202,B,B,1,2,3172,2,"['B', 'B']",True
204,aqua_rat_test_203,C,C,1,2,1695,2,"['C', 'C']",True
205,aqua_rat_test_204,C,C,1,2,2397,2,"['C', 'C']",True
206,aqua_rat_test_205,B,B,1,2,10125,2,"['B', 'B']",True
207,aqua_rat_test_206,C,C,1,2,2122,2,"['C', 'C']",True
208,aqua_rat_test_207,C,C,1,2,9239,2,"['C', 'C']",True
209,aqua_rat_test_208,E,E,1,2,929,2,"['E', 'E']",True
210,aqua_rat_test_209,C,C,1,2,2988,2,"['C', 'C']",True
211,aqua_rat_test_210,E,E,1,2,2388,2,"['E', 'E']",True
212,aqua_rat_test_211,A,A,1,2,3912,2,"['A', 'A']",True
213,aqua_rat_test_212,A,A,1,2,2104,2,"['A', 'A']",True
214,aqua_rat_test_213,B,B,1,2,2532,2,"['B', 'B']",True
215,aqua_rat_test_214,A,A,1,2,2367,2,"['A', 'A']",True
216,aqua_rat_test_215,D,D,1,2,1327,2,"['D', 'D']",True
217,aqua_rat_test_216,B,B,1,2,2131,2,"['B', 'B']",True
218,aqua_rat_test_217,A,A,1,2,3380,2,"['A', 'A']",True
219,aqua_rat_test_218,E,E,1,2,7710,2,"['E', 'E']",True
220,aqua_rat_test_219,D,D,1,2,1502,2,"['D', 'D']",True
221,aqua_rat_test_220,B,B,1,2,2306,2,"['B', 'B']",True
222,aqua_rat_test_221,B,B,1,2,1768,2,"['B', 'B']",True
223,aqua_rat_test_222,D,D,1,2,2934,2,"['D', 'D']",True
224,aqua_rat_test_223,E,E,1,2,1580,2,"['E', 'E']",True
225,aqua_rat_test_224,C,C,1,2,2147,2,"['C', 'C']",True
226,aqua_rat_test_225,B,B,1,2,1155,2,"['B', 'B']",True
227,aqua_rat_test_226,A,A,1,2,1820,2,"['A', 'A']",True
228,aqua_rat_test_227,A,A,1,2,2708,2,"['A', 'A']",True
229,aqua_rat_test_228,B,C,0,2,3944,2,"['C', 'C']",False
230,aqua_rat_test_229,A,A,1,2,1327,2,"['A', 'A']",True
231,aqua_rat_test_230,D,D,1,2,2018,2,"['D', 'D']",True
232,aqua_rat_test_231,C,C,1,2,915,2,"['C', 'C']",True
233,aqua_rat_test_232,E,E,1,2,18079,2,"['E', 'E']",True
234,aqua_rat_test_233,A,A,1,2,1856,2,"['A', 'A']",True
235,aqua_rat_test_234,B,B,1,2,2869,2,"['B', 'B']",True
236,aqua_rat_test_235,A,A,1,2,1300,2,"['A', 'A']",True
237,aqua_rat_test_236,C,C,1,2,8441,2,"['C', 'C']",True
238,aqua_rat_test_237,B,E,0,2,17596,2,"['E', 'E']",False
239,aqua_rat_test_238,C,E,0,2,18164,2,"['E', 'C']",True
240,aqua_rat_test_239,D,D,1,2,4229,2,"['D', 'D']",True
241,aqua_rat_test_240,B,B,1,2,3474,2,"['B', 'B']",True
242,aqua_rat_test_241,C,C,1,2,18465,2,"['C', 'C']",True
243,aqua_rat_test_242,A,A,1,2,1925,2,"['A', 'A']",True
244,aqua_rat_test_243,D,D,1,2,2592,2,"['D', 'D']",True
245,aqua_rat_test_244,C,C,1,2,1166,2,"['C', 'C']",True
246,aqua_rat_test_245,E,B,0,2,2083,2,"['B', 'B']",False
247,aqua_rat_test_246,A,A,1,2,4002,2,"['A', 'A']",True
248,aqua_rat_test_247,E,E,1,2,2830,2,"['E', 'E']",True
249,aqua_rat_test_248,E,E,1,2,2264,2,"['E', 'E']",True
250,aqua_rat_test_249,D,D,1,2,1353,2,"['D', 'D']",True
251,aqua_rat_test_250,E,E,1,2,22721,2,"['E', 'E']",True
252,aqua_rat_test_251,A,A,1,2,2476,2,"['A', 'A']",True
253,aqua_rat_test_252,B,B,1,2,3042,2,"['B', 'B']",True
254,aqua_rat_test_253,A,A,1,2,8213,2,"['A', 'A']",True
